# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.apply.loaded.storage.ms,1787278025715000000,1787278085715000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787278025715000000,1787278085715000000,0
jps.facet.change.listener.before.change.events.ms,1787278025715000000,1787278085715000000,0
workspaceModel.moduleBridge.update.option.ms,1787278025715000000,1787278085715000000,0
jps.storage.jps.conf.reader.load.component.ms,1787278025715000000,1787278085715000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787278025715000000,1787278085715000000,0
workspaceModel.global.updates.count,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.commit.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1787278025715000000,1787278085715000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1787278025715000000,1787278085715000000,0
writeAction.wait.ms,1787278025715000000,1787278085715000000,0
writeAction.median.wait.ms,1787278025715000000,1787278085715000000,0
writeAction.max.wait.ms,1787278025715000000,1787278085715000000,58
writeAction.count,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1787278025715000000,1787278085715000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1787278025715000000,1787278085715000000,0
workspaceModel.loading.from.cache.ms,1787278025715000000,1787278085715000000,0
workspaceModel.update.unloaded.entities.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValue.from.cache.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValue.calculated.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1787278025715000000,1787278085715000000,0
workspaceModel.updates.precise.ms,1787278025715000000,1787278085715000000,0
workspaceModel.to.snapshot.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValue.clear.ms,1787278025715000000,1787278085715000000,0
workspaceModel.check.recursive.update.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.init.ms,1787278025715000000,1787278085715000000,0
workspaceModel.collect.changes.ms,1787278025715000000,1787278085715000000,0
workspaceModel.full.replace.project.model.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.instances.count,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787278025715000000,1787278085715000000,0
workspaceModel.updates.count,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValue.total.get.ms,1787278025715000000,1787278085715000000,0
workspaceModel.pre.handlers.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1787278025715000000,1787278085715000000,0
workspaceModel.updates.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1787278025715000000,1787278085715000000,0
workspaceModel.initializing.ms,1787278025715000000,1787278085715000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787278025715000000,1787278085715000000,0
workspaceModel.loading.total.ms,1787278025715000000,1787278085715000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1787278025715000000,1787278085715000000,0
workspaceModel.replace.project.model.ms,1787278025715000000,1787278085715000000,0
workspaceModel.init.bridges.ms,1787278025715000000,1787278085715000000,0
JVM.usedHeapBytes,1787278025715000000,1787278085715000000,467414016
JVM.maxHeapBytes,1787278025715000000,1787278085715000000,2147483648
JVM.totalBytesAllocated,1787278025715000000,1787278085715000000,16178968
JVM.usedNativeBytes,1787278025715000000,1787278085715000000,419651064
JVM.maxThreadCount,1787278025715000000,1787278085715000000,120
JVM.threadCount,1787278025715000000,1787278085715000000,39
JVM.newThreadsCount,1787278025715000000,1787278085715000000,0
JVM.GC.collections,1787278025715000000,1787278085715000000,0
OS.loadAverage,1787278025715000000,1787278085715000000,1.14794921875
JVM.GC.collectionTimesMs,1787278025715000000,1787278085715000000,0
JVM.totalDirectByteBuffersBytes,1787278025715000000,1787278085715000000,346273102
JVM.totalCpuTimeMs,1787278025715000000,1787278085715000000,1610
Indexes.entries.lookupDurationAvgMs,1787278025715000000,1787278085715000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1787278025715000000,1787278085715000000,0.0
Indexes.entries.lookups,1787278025715000000,1787278085715000000,0.0
Indexes.allKeys.lookups,1787278025715000000,1787278085715000000,0.0
Indexes.entries.lookupDurationMaxMs,1787278025715000000,1787278085715000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787278025715000000,1787278085715000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787278025715000000,1787278085715000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787278025715000000,1787278085715000000,0.0
Indexes.stubs.lookupDuration90PMs,1787278025715000000,1787278085715000000,0.0
IndexesFlusher.totalFlushes,1787278025715000000,1787278085715000000,119
IndexesFlusher.totalFlushingTimeUs,1787278025715000000,1787278085715000000,249948
Indexes.entries.lookupDuration90PMs,1787278025715000000,1787278085715000000,0.0
IndexesFlusher.totalFlushesRetried,1787278025715000000,1787278085715000000,0
Indexes.stubs.lookupDurationMaxMs,1787278025715000000,1787278085715000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1787278025715000000,1787278085715000000,0
Indexes.stubs.lookups,1787278025715000000,1787278085715000000,0.0
VFS.fileChildByName,1787278025715000000,1787278085715000000,0
FileNameCache.queries,1787278025715000000,1787278085715000000,0
VFS.invertedFileNameIndex.requests,1787278025715000000,1787278085715000000,0
VFS.fileByIdCache.hits,1787278025715000000,1787278085715000000,0
VFS.fileByIdCache.misses,1787278025715000000,1787278085715000000,0
FileNameCache.totalMisses,1787278025715000000,1787278085715000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1787278085715000000,1787278145715000000,0
DirectByteBufferAllocator.hits,1787278085715000000,1787278145715000000,0
StorageLockContext.competingThreads.max,1787278085715000000,1787278145715000000,0
FilePageCache.maxCacheSizeInBytes,1787278085715000000,1787278145715000000,346046464
FilePageCache.pageLoadsAboveSizeThreshold,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalBytesRequested,1787278085715000000,1787278145715000000,0
MappedFileStorage.storages,1787278085715000000,1787278145715000000,15
DirectByteBufferAllocator.reclaimed,1787278085715000000,1787278145715000000,0
FilePageCache.totalPageLoadsUs,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesWritten,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1787278085715000000,1787278145715000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1787278085715000000,1787278145715000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1787278085715000000,1787278145715000000,7859062
FilePageCacheLockFree.totalBytesRead,1787278085715000000,1787278145715000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787278085715000000,1787278145715000000,346046464
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.heapBytesInUse,1787278085715000000,1787278145715000000,0
StreamlinedBlobStorage.recordsAllocated,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1787278085715000000,1787278145715000000,0
StreamlinedBlobStorage.recordsDeleted,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787278085715000000,1787278145715000000,0
DirectByteBufferAllocator.disposed,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesRequested,1787278085715000000,1787278145715000000,0
FilePageCache.capacityInBytes,1787278085715000000,1787278145715000000,503316478
FilePageCache.disposedBuffers,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesWriteMs,1787278085715000000,1787278145715000000,0
DirectByteBufferAllocator.misses,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesAllocated,1787278085715000000,1787278145715000000,0
FilePageCache.pageFastCacheHits,1787278085715000000,1787278145715000000,0
FilePageCache.totalPageDisposalsUs,1787278085715000000,1787278145715000000,0
FilePageCache.maxRegisteredFiles,1787278085715000000,1787278145715000000,558
StreamlinedBlobStorage.recordsRelocated,1787278085715000000,1787278145715000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1787278085715000000,1787278145715000000,0
FilePageCache.pageLoads,1787278085715000000,1787278145715000000,0
MappedFileStorage.totalBytesMapped,1787278085715000000,1787278145715000000,198443008
FilePageCacheLockFree.totalNativeBytesReclaimed,1787278085715000000,1787278145715000000,0
MappedFileStorage.totalPagesMapped,1787278085715000000,1787278145715000000,15
StorageLockContext.competingThreads.avg,1787278085715000000,1787278145715000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787278085715000000,1787278145715000000,0
FilePageCache.uncachedFileAccess,1787278085715000000,1787278145715000000,0
FilePageCache.pageHits,1787278085715000000,1787278145715000000,0
StorageLockContext.competingThreads.90P,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalBytesWritten,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesHandedOver,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.nativeBytesInUse,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPagesReadMs,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1787278085715000000,1787278145715000000,0
FlushQueue.executionTimeMaxNs,1787278085715000000,1787278145715000000,143359
ReadAction.executionsCount,1787278085715000000,1787278145715000000,1560
AWTEventQueue.dispatchTimeTotalNS,1787278085715000000,1787278145715000000,158233912
FlushQueue.queueSizeAvg,1787278085715000000,1787278145715000000,0.0
FlushQueue.tasksExecuted,1787278085715000000,1787278145715000000,240
AWTEventQueue.dispatchTimeMaxNs,1787278085715000000,1787278145715000000,10223615
AWTEventQueue.dispatchTime90PNs,1787278085715000000,1787278145715000000,745471
FlushQueue.waitingTimeMaxNs,1787278085715000000,1787278145715000000,329727
WriteAction.executionsCount,1787278085715000000,1787278145715000000,0
NonBlockingReadAction.failedExecutionsCount,1787278085715000000,1787278145715000000,0
FlushQueue.executionTimeAvgNs,1787278085715000000,1787278145715000000,67551.2
NonBlockingReadAction.failedExecutionTimeUs,1787278085715000000,1787278145715000000,0
FlushQueue.waitingTimeAvgNs,1787278085715000000,1787278145715000000,187018.66666666666
NonBlockingReadAction.finalizedExecutionTimeUs,1787278085715000000,1787278145715000000,0
AWTEventQueue.eventsDispatched,1787278085715000000,1787278145715000000,480
NonBlockingReadAction.finalizedExecutionsCount,1787278085715000000,1787278145715000000,0
FlushQueue.queueSizeMax,1787278085715000000,1787278145715000000,0
FlushQueue.executionTime90PNs,1787278085715000000,1787278145715000000,100351
AWTEventQueue.dispatchTimeAvgNs,1787278085715000000,1787278145715000000,329600.5333333333
FlushQueue.waitingTime90PNs,1787278085715000000,1787278145715000000,221183
FlushQueue.queueSize90P,1787278085715000000,1787278145715000000,0
cacheStateStorage.get.counter,1787278085715000000,1787278145715000000,0
cacheStateStorage.set.duration,1787278085715000000,1787278145715000000,0
cacheStateStorage.set.counter,1787278085715000000,1787278145715000000,0
cacheStateStorage.get.duration,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787278085715000000,1787278145715000000,0
jps.modifiable.module.model.bridge.new.module.ms,1787278085715000000,1787278145715000000,0
jps.project.serializers.save.ms,1787278085715000000,1787278145715000000,0
jps.artifact.entities.serializer.save.entities.ms,1787278085715000000,1787278145715000000,0
jps.global.initialize.library.bridges.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787278085715000000,1787278145715000000,0
jps.load.initial.state.ms,1787278085715000000,1787278145715000000,0
workspaceModel.global.updates.ms,1787278085715000000,1787278145715000000,0
jps.reload.project.entities.ms,1787278085715000000,1787278145715000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787278085715000000,1787278145715000000,0
jps.global.handle.changed.events.ms,1787278085715000000,1787278145715000000,0
jps.app.storage.content.reader.load.component.ms,1787278085715000000,1787278145715000000,0
workspaceModel.load.cache.from.file.ms,1787278085715000000,1787278145715000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1787278085715000000,1787278145715000000,0
workspaceModel.load.cache.metadata.from.file.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787278085715000000,1787278145715000000,0
jps.global.get.library.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787278085715000000,1787278145715000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787278085715000000,1787278145715000000,0
jps.facet.change.listener.process.change.events.ms,1787278085715000000,1787278145715000000,0
workspaceModel.orphan.listener.update.ms,1787278085715000000,1787278145715000000,0
jps.global.get.library.by.name.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787278085715000000,1787278145715000000,0
jps.facet.change.listener.init.bridge.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787278085715000000,1787278145715000000,0
workspaceModel.do.save.caches.ms,1787278085715000000,1787278145715000000,0
jps.save.changed.project.entities.ms,1787278085715000000,1787278145715000000,0
jps.app.storage.content.writer.save.component.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787278085715000000,1787278145715000000,0
workspaceModel.global.apply.state.to.project.ms,1787278085715000000,1787278145715000000,0
jps.modifiable.module.model.bridge.renaming.ms,1787278085715000000,1787278145715000000,0
workspaceModel.save.cache.to.file.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787278085715000000,1787278145715000000,0
workspaceModel.sync.entities.ms,1787278085715000000,1787278145715000000,0
jps.project.serializers.load.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1787278085715000000,1787278145715000000,0
jps.load.project.to.empty.storage.ms,1787278085715000000,1787278145715000000,0
jps.global.handle.before.change.events.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleBridge.before.changed.ms,1787278085715000000,1787278145715000000,0
jps.modifiable.module.model.bridge.disposing.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787278085715000000,1787278145715000000,0
jps.library.entities.serializer.save.entities.ms,1787278085715000000,1787278145715000000,0
jps.library.entities.serializer.load.entities.ms,1787278085715000000,1787278145715000000,0
jps.save.global.entities.ms,1787278085715000000,1787278145715000000,0
jps.global.get.libraries.ms,1787278085715000000,1787278145715000000,0
jps.modifiable.module.model.bridge.load.module.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.instances.count,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787278085715000000,1787278145715000000,0
jps.artifact.entities.serializer.load.entities.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787278085715000000,1787278145715000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787278085715000000,1787278145715000000,0
jps.apply.loaded.storage.ms,1787278085715000000,1787278145715000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787278085715000000,1787278145715000000,0
jps.facet.change.listener.before.change.events.ms,1787278085715000000,1787278145715000000,0
workspaceModel.moduleBridge.update.option.ms,1787278085715000000,1787278145715000000,0
jps.storage.jps.conf.reader.load.component.ms,1787278085715000000,1787278145715000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787278085715000000,1787278145715000000,0
workspaceModel.global.updates.count,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.commit.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1787278085715000000,1787278145715000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1787278085715000000,1787278145715000000,0
writeAction.wait.ms,1787278085715000000,1787278145715000000,0
writeAction.median.wait.ms,1787278085715000000,1787278145715000000,0
writeAction.max.wait.ms,1787278085715000000,1787278145715000000,58
writeAction.count,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1787278085715000000,1787278145715000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1787278085715000000,1787278145715000000,0
workspaceModel.loading.from.cache.ms,1787278085715000000,1787278145715000000,0
workspaceModel.update.unloaded.entities.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValue.from.cache.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValue.calculated.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1787278085715000000,1787278145715000000,0
workspaceModel.updates.precise.ms,1787278085715000000,1787278145715000000,0
workspaceModel.to.snapshot.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValue.clear.ms,1787278085715000000,1787278145715000000,0
workspaceModel.check.recursive.update.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.init.ms,1787278085715000000,1787278145715000000,0
workspaceModel.collect.changes.ms,1787278085715000000,1787278145715000000,0
workspaceModel.full.replace.project.model.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.instances.count,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787278085715000000,1787278145715000000,0
workspaceModel.updates.count,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValue.total.get.ms,1787278085715000000,1787278145715000000,0
workspaceModel.pre.handlers.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1787278085715000000,1787278145715000000,0
workspaceModel.updates.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1787278085715000000,1787278145715000000,0
workspaceModel.initializing.ms,1787278085715000000,1787278145715000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787278085715000000,1787278145715000000,0
workspaceModel.loading.total.ms,1787278085715000000,1787278145715000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1787278085715000000,1787278145715000000,0
workspaceModel.replace.project.model.ms,1787278085715000000,1787278145715000000,0
workspaceModel.init.bridges.ms,1787278085715000000,1787278145715000000,0
JVM.usedHeapBytes,1787278085715000000,1787278145715000000,483142656
JVM.maxHeapBytes,1787278085715000000,1787278145715000000,2147483648
JVM.totalBytesAllocated,1787278085715000000,1787278145715000000,15742048
JVM.usedNativeBytes,1787278085715000000,1787278145715000000,419777000
JVM.maxThreadCount,1787278085715000000,1787278145715000000,120
JVM.threadCount,1787278085715000000,1787278145715000000,38
JVM.newThreadsCount,1787278085715000000,1787278145715000000,0
JVM.GC.collections,1787278085715000000,1787278145715000000,0
OS.loadAverage,1787278085715000000,1787278145715000000,0.80615234375
JVM.GC.collectionTimesMs,1787278085715000000,1787278145715000000,0
JVM.totalDirectByteBuffersBytes,1787278085715000000,1787278145715000000,346254140
JVM.totalCpuTimeMs,1787278085715000000,1787278145715000000,1020
Indexes.entries.lookupDurationAvgMs,1787278085715000000,1787278145715000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1787278085715000000,1787278145715000000,0.0
Indexes.entries.lookups,1787278085715000000,1787278145715000000,0.0
Indexes.allKeys.lookups,1787278085715000000,1787278145715000000,0.0
Indexes.entries.lookupDurationMaxMs,1787278085715000000,1787278145715000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787278085715000000,1787278145715000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787278085715000000,1787278145715000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787278085715000000,1787278145715000000,0.0
Indexes.stubs.lookupDuration90PMs,1787278085715000000,1787278145715000000,0.0
IndexesFlusher.totalFlushes,1787278085715000000,1787278145715000000,119
IndexesFlusher.totalFlushingTimeUs,1787278085715000000,1787278145715000000,243991
Indexes.entries.lookupDuration90PMs,1787278085715000000,1787278145715000000,0.0
IndexesFlusher.totalFlushesRetried,1787278085715000000,1787278145715000000,0
Indexes.stubs.lookupDurationMaxMs,1787278085715000000,1787278145715000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1787278085715000000,1787278145715000000,0
Indexes.stubs.lookups,1787278085715000000,1787278145715000000,0.0
VFS.fileChildByName,1787278085715000000,1787278145715000000,0
FileNameCache.queries,1787278085715000000,1787278145715000000,0
VFS.invertedFileNameIndex.requests,1787278085715000000,1787278145715000000,0
VFS.fileByIdCache.hits,1787278085715000000,1787278145715000000,0
VFS.fileByIdCache.misses,1787278085715000000,1787278145715000000,0
FileNameCache.totalMisses,1787278085715000000,1787278145715000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1787278145715000000,1787278205715000000,0
DirectByteBufferAllocator.hits,1787278145715000000,1787278205715000000,0
StorageLockContext.competingThreads.max,1787278145715000000,1787278205715000000,0
FilePageCache.maxCacheSizeInBytes,1787278145715000000,1787278205715000000,347095040
FilePageCache.pageLoadsAboveSizeThreshold,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalBytesRequested,1787278145715000000,1787278205715000000,0
MappedFileStorage.storages,1787278145715000000,1787278205715000000,15
DirectByteBufferAllocator.reclaimed,1787278145715000000,1787278205715000000,0
FilePageCache.totalPageLoadsUs,1787278145715000000,1787278205715000000,2053
FilePageCacheLockFree.totalPagesWritten,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1787278145715000000,1787278205715000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1787278145715000000,1787278205715000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1787278145715000000,1787278205715000000,7859062
FilePageCacheLockFree.totalBytesRead,1787278145715000000,1787278205715000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787278145715000000,1787278205715000000,347095040
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.heapBytesInUse,1787278145715000000,1787278205715000000,0
StreamlinedBlobStorage.recordsAllocated,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1787278145715000000,1787278205715000000,0
StreamlinedBlobStorage.recordsDeleted,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787278145715000000,1787278205715000000,0
DirectByteBufferAllocator.disposed,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalPagesRequested,1787278145715000000,1787278205715000000,0
FilePageCache.capacityInBytes,1787278145715000000,1787278205715000000,503316478
FilePageCache.disposedBuffers,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.totalPagesWriteMs,1787278145715000000,1787278205715000000,0
DirectByteBufferAllocator.misses,1787278145715000000,1787278205715000000,1
FilePageCacheLockFree.totalPagesAllocated,1787278145715000000,1787278205715000000,0
FilePageCache.pageFastCacheHits,1787278145715000000,1787278205715000000,36
FilePageCache.totalPageDisposalsUs,1787278145715000000,1787278205715000000,0
FilePageCache.maxRegisteredFiles,1787278145715000000,1787278205715000000,558
StreamlinedBlobStorage.recordsRelocated,1787278145715000000,1787278205715000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787278145715000000,1787278205715000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1787278145715000000,1787278205715000000,0
FilePageCache.pageLoads,1787278145715000000,1787278205715000000,1
MappedFileStorage.totalBytesMapped,1787278145715000000,1787278205715000000,198443008
FilePageCacheLockFree.totalNativeBytesReclaimed,1787278145715000000,1787278205715000000,0
MappedFileStorage.totalPagesMapped,1787278145715000000,1787278205715000000,15
StorageLockContext.competingThreads.avg,1787278145715000000,1787278205715000000,0.0
